theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-206,2.2.03-206,3 Puan,"""Tempo-100-Bus"" diye tanımlanan ve yük römorku çeken bir otobüsle, otoyollarda (otobanlarda) en çok hangi hızla gitmenize izin verilmiştir?",,80 ,Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-206
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-208,2.2.03-208,3 Puan,"""Tempo-100-Bus"" diye tanımlanan bir otobüsle, otoyollarda (otobanlarda) en çok hangi hızla gitmenize izin verilmiştir?",,100 ,Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-208
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-209,2.2.03-209,3 Puan,"""Tempo-100-Bus"" diye tanımlanan bir otobüsle, birbirinden ayrılmış araç şeritleri bulunmayan bir motorlu taşıt yolunda en çok hangi hızla gitmenize izin verilmiştir?",,80 ,Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-209
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-210,2.2.03-210,3 Puan,"Bütün yolcular için yeterli miktarda oturma yeri olmayan bir otobüsle, yerleşim yerleri dışındaki karayollarında en çok hangi hızla gitmenize izin verilmiştir?",,60 ,Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-210
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-301,2.2.03-301,3 Puan,"İzin verilmiş toplam kütlesi 40 ton olan bir yük katarı ile, otoyollarda (otobanlarda) en çok hangi hızla gitmenize izin verilmiştir?",,80 ,40 t kamyona ile karayolu 80 km / h üzerinde gitmek gerekir. - With your truck of 40 t you must go h on the highway 80 km /. - Mit deinem Lastzug von 40 t darfst du auf der Autobahn 80 km/h fahren.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-301
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-303,2.2.03-303,4 Puan,Karayolunda giderken kısaları yaktınız. Hangi mesafede durabilmelisiniz?,A. Kısaların erişim mesafesinde; B. Uzunların erişim mesafesinde; C. Park lambası mesafesinde,A. Kısaların erişim mesafesinde,"Aracınızı yalnızca görüş mesafenizde durduracak kadar hızlı sürebilirsiniz. Bu durumda bu, kısa huzmeli farlarınızın aydınlatma aralığına karşılık gelir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-303
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-304,2.2.03-304,3 Puan,Otobanlarda tavsiye edilen azami hız hangi motorlu taşıtlar için geçerlidir?,"A. - Bütün binek otoları için; B. - Bütün motosikletler için; C. - İzin verilen toplam ağırlığı 3,5 ton olan bütün ağır vasıtalar için",A. - Bütün binek otoları için; B. - Bütün motosikletler için,"Otoyollarda, 3,5 t'ye kadar izin verilen tüm araba ve araçlar, otoyola uygun olan ve tavsiye edilen hıza dikkat etmelidir. Elverişli trafik koşullarında bile bunun aşılması önerilmez.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-304
Tema 2.2.,Trafikte Davranis,2.2.03 Bölüm,Hiz,2.2.03-305,2.2.03-305,3 Puan,Saatte 130 km’lik tavsiye edilen azami hız hangi yollarda geçerlidir?,"A. Otobanlarda; B. Meskun mahaller dışında, her istikamet için yapısal olarak bölünmüş şeridi bulunan araç yollarında; C. Meskun mahaller dışında, her istikamette işaretlenmiş en az iki şeridi bulunan araç yollarında","A. Otobanlarda; B. Meskun mahaller dışında, her istikamet için yapısal olarak bölünmüş şeridi bulunan araç yollarında; C. Meskun mahaller dışında, her istikamette işaretlenmiş en az iki şeridi bulunan araç yollarında","Yerleşim yeri dışında kalan ve yapısal olarak ayrılmış olan yollarda önerilen hız saatte 130 km'dir. Ancak, gerektiğinde doğru zamanda durabilmek için yeterli mesafe tutmak gerekir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.03-hiz/2.2.03-305
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-001,2.2.04-001,4 Puan,Bir otomobilin arkasından 80 km/sa hızla gidiyorsunuz. Bu araç ile aranızda bırakmak zorunda olduğunuz güvenlik mesafesi ne kadardır?,A. ”İki saniyelik mesafe” kadar; B. ”Bir saniyelik mesafe” kadar; C. 15 metrelik mesafe kadar,A. ”İki saniyelik mesafe” kadar,"Başka bir aracın arkasında gidiyorsanız, zamanında durabilmek için “iki saniyelik mesafe” olarak adlandırılan veya “Göstergedeki hızın yarısı"" kadar bir mesafe korumalısınız. 80 km/saat hızda bu yaklaşık 40 metreye karşılık gelir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-001
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-002,2.2.04-002,4 Puan,"Şehir içi trafiğinde, kuru bir yolda 50 km/sa hızla ilerleyen bir araç konvoyunda gidiyorsunuz. Önünüzdeki araçla aranızda olması gereken minimum güvenlik mesafesi ne kadardır?",A. Yaklaşık 3 otomobil uzunluğuna tekabül eden 15 metre; B. Yaklaşık 2 otomobil uzunluğuna tekabül eden 10 metre; C. Yaklaşık 1 otomobil uzunluğuna tekabül eden 5 metre,A. Yaklaşık 3 otomobil uzunluğuna tekabül eden 15 metre,"Şehir içi trafiğinde ise, şehir dışı trafiğine göre, mevzuat uyarınca daha kısa takip mesafelerine izin verilmektedir. Dikkatli sürüş tarzı ve elverişli yol koşullarında ise genelde uygulanan “iki saniyelik mesafe” bir saniyeye kadar bile düşürülebilir. Bu saatte 50 km hızda yaklaşık 15 metredir. Bu yaklaşık üç araba uzunluğuna karşılık gelir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-002
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-003,2.2.04-003,4 Puan,"Yerleşim yerleri dışında giderken, öndeki araca bırakılması gereken asgari güvenlik mesafesi genelde ne kadardır?",A. Metre itibarı ile hız göstergesinin 1/2'si kadar; B. Metre itibarı ile hız göstergesinin 1/5'i kadar,A. Metre itibarı ile hız göstergesinin 1/2'si kadar,"Kapalı yerleşim yerlerinin dışında, önde seyreden araca olan takip mesafesi hızınızın metre cinsinden yarısı olmalıdır, yani bu 100km hız'da yaklaşık 50 metreye tekabul eder. Bu arada ""iki saniyelik mesafe"" mahkemelerce tanınmaktadır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-003
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-004,2.2.04-004,3 Puan,100 km/sa hızla giderken öndeki araçla aranızda tutmanız gereken minimum güvenlik mesafesi ne kadar olmalıdır?,,50 ,Zamanında fren yapabilmek için güvenlik mesafesini metre cinsinden hızın yarısı kadar tutmalısınız.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-004
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-005,2.2.04-005,4 Puan,Önde giden araçla aranızda bırakmanız gereken minimum güvenli mesafe nedir?,A. Metre cinsinden hız göstergesinin yarısı; B. Metre cinsinden hız göstergesinin üçte biri; C. Metre cinsinden hız göstergesinin beşte biri,A. Metre cinsinden hız göstergesinin yarısı,"Kapalı kasabaların dışında, STVO 2 saniyelik bir güvenlik mesafesi reçete eder. Bu daha sonra tekrar ""yarım hızölçer"" kuralına karşılık gelir.
Dikkat: Bu kurallar sadece kuru yollar için geçerlidir. Yağmur, kar ve siyah buz durumunda, güvenlik mesafesi en az iki kat daha büyük olmalıdır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-005
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-101,2.2.04-101,4 Puan,"Bir karavan takılı otomobilinizle (katar uzunluğu 7 metreyi geçiyor) yerleşim yerleri dışında, her yöne doğru sadece tek şeridi olan bir yolda gidiyorsunuz. Neye dikkat etmek zorundasınız?","A. Önde giden araca olan mesafenin, sollayan bir aracın tekrar eski şeride geçebilmesini mümkün kılacak uzunlukta olması zorunludur; B. Trafik alanının sonuna kadar kullanılmasını sağlamak için, önde giden araca olan mesafenin, katarınızın uzunluğundan fazla olmaması gerekir; C. 60 km/st'lik hızı aşmanız yasaktır","A. Önde giden araca olan mesafenin, sollayan bir aracın tekrar eski şeride geçebilmesini mümkün kılacak uzunlukta olması zorunludur","Kapalı konumlar dışında, 7 metreden uzun kamyonlar öndeki araca, hız göstergesindeki değerin metre cinsinden yarısına denk gelecek şekilde bir mesafe korumalıdır.Yerleşim yeri dışında karavanlı otomobiller için 80 km/saat maksimum hız geçerlidir. Bu 40 m'lik bir mesafeye karşılık gelir. Bu şekilde sollama yapan araçlar tekrar şeritlerine katılabilirler.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-101
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-102,2.2.04-102,3 Puan,"Yerleşim yerleri dışında, her yöne doğru sadece tek şeridi olan yolda giden, karavan takılı bir otomobilin, öndeki araca olan mesafesini, kendisini sollayan bir aracın tekrar eski şeride geçebilmesini mümkün kılacak uzunlukta tutması, hangi hallerde zorunludur?",,7 ,"StVO 4 Abs.2 §: "" Motorlu taşıtlar ve trenler için özel hız kısıtlamasına gerekli olursa ve bu araçlar 7 metreden daha uzun olursalar, meskûn dışında diğer araçlardan sabit mesafeyi korumaları gerekiyor. Öylece diğer araç geçerken kolayca ortaya sığabilir.""",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-102
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-103,2.2.04-103,3 Puan,"Otobanda, izin verilen toplam ağırlığı 3,5 tonun üzerinde olan bir ağır vasıta kullanıyorsunuz. Hızınız saatte 50 km’nin üzerinde. Neden önüzdeki araçla aranızda asgari 50 metrelik mesafeyi korumak zorundasınız?",A. - bu şekilde çarpma riskini azaltırım; B. - böylelikle reaksiyon göstermek için daha fazla zamanım olur; C. - böylelikle hedefime daha çabuk varırım,A. - bu şekilde çarpma riskini azaltırım; B. - böylelikle reaksiyon göstermek için daha fazla zamanım olur,"Yol kullanıcıları şiddetle önünüzde frenler, tepki için daha fazla zaman varsa ve can
böylece bir çarpışma riskini azaltmaktadır. minimum mesafe hedefi ile ilgisi olduğu kullanılmaz. - If the road users strongly brakes in front of you, you have more time to react and can
thereby reducing the risk of a collision. The minimum distance is not used to be to do with the goal. - Wenn der Verkehrsteilnehmer vor dir stark abbremst, hast du mehr Zeit zum Reagieren und kannst
dadurch die Gefahr eines Auffahrunfalls verringern. Der Mindestabstand hat nicht damit zu tun früher am Ziel zu sein.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-103
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-104,2.2.04-104,3 Puan,Otobanda saatte 50 km’nin üzerinde bir hızla otobüs sürüyorsunuz. Neden önüzdeki araçla aranızda asgari 50 metrelik mesafeyi korumak zorundasınız?,A. - bu şekilde çarpma riskini azaltırım; B. - böylelikle reaksiyon göstermek için daha fazla zamanım olur; C. - böylelikle hedefime daha çabuk varırım,A. - bu şekilde çarpma riskini azaltırım; B. - böylelikle reaksiyon göstermek için daha fazla zamanım olur,Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-104
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-105-M,2.2.04-105-M,4 Puan,Karavanlı araba kullanıyorsunuz. Öndeki araçla aranızda ne kadar mesafe olmalıdır?,A. - uygun çünkü sollama yapan araç önüme kırabilir; B. - sollanacak araca olan mesafe önüme kırdıktan sonra tekrar sağlanmalıdır; C. - çok uzun çünkü araç kombinasyonumun uzunluğunu çok fazla aşıyor,A. - uygun çünkü sollama yapan araç önüme kırabilir; B. - sollanacak araca olan mesafe önüme kırdıktan sonra tekrar sağlanmalıdır,"Kural olarak, öndeki araçla aradaki mesafe, sollayan aracın sollama yapabilmesi için yeterince büyük olmalıdır. Sollamadan sonra, öndeki araca olan mesafe tekrar ayarlanmalıdır, çünkü mesafe tren uzunluklarından daha fazla olmamalıdır.",images/2_2_04-105-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-105-M
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-106,2.2.04-106,3 Puan,Çok yüklü bir araba kullanıyorsunuz. Öndeki araç ile aranızda neden daha fazla bir güvenlik mesafe olmalıdır?,A. - fren mesafesi uzayabilir; B. - aracın sürüş tutumu değişebilir; C. - tepki sürem uzayabilir,A. - fren mesafesi uzayabilir; B. - aracın sürüş tutumu değişebilir,Ek ağırlık otomobilin sürüş davranışını değiştirir. Frenler daha fazla strese maruz kalır. Bu durum frenleme gücünü azaltarak fren mesafesini artırabilir.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-106
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-107,2.2.04-107,3 Puan,"Taşıt kombinasyonunun hangi uzunluğundan itibaren yerleşim yeri dışında öndeki araca, sollayan bir aracın araya girebileceği kadar büyük bir mesafe bırakmak zorundasınız?",,7 ,"Araç kombinasyonunun uzunluğu 7 metreden fazlaysa, yerleşim alanlarının dışında öndeki araçla aranızdaki mesafeyi artırmanız gerekir. Bu, sollama yapan araçlara önünüze geçme fırsatı verir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-107
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-204,2.2.04-204,4 Puan,"Bir otobüsle, yerleşim yeri dışında, her yöne doğru sadece tek şeridi olan bir yolda gidiyorsunuz. Önünüzde giden araca bırakmak zorunda olduğunuz mesafe genelde ne kadardır?","A. Bu mesafenin, sizi sollayan bir aracın tekrar eski şeridine geçebilmesini mümkün kılacak uzunlukta olması zorunludur; B. Trafik alanının sonuna kadar kullanılması açısından, bu mesafenin 10 metreden uzun olması yasaktır","A. Bu mesafenin, sizi sollayan bir aracın tekrar eski şeridine geçebilmesini mümkün kılacak uzunlukta olması zorunludur",Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-204
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-205,2.2.04-205,3 Puan,Otoyolda yaklaşık 80 km/sa hızla gidiyorsunuz. Önünüzdeki araç ile aranızda bırakmanız gereken takip mesafesi ne kadardır?,,50 ,Çok yakında...,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-205
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-207-M,2.2.04-207-M,4 Puan,Burada önde giden araca olan mesafe için ne geçerlidir?,"A. - Kamyona olan mesafe uygundur, çünkü [sarı] araba önüme kırabilir; B. - [Sarı] araba şeridime girdikten sonra mesafe tekrar ayarlanmalıdır; C. - Kamyona olan mesafe çok büyük, çünkü otobüsümün uzunluğunu kat be kat aşıyor","A. - Kamyona olan mesafe uygundur, çünkü [sarı] araba önüme kırabilir; B. - [Sarı] araba şeridime girdikten sonra mesafe tekrar ayarlanmalıdır","Mesafe uygundur çünkü sollama arabası önünüze yerleştirebilir. Solma arabası önünüzde donur donmaz, ondan yeterli bir mesafe elde etmelisiniz.",images/2_2_04-207-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-207-M
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-302,2.2.04-302,3 Puan,İzin verilen toplam ağırlığı 7 ton olan bir araçla şehir dışında saatte 60 km hızla gidiyorsunuz. Ne zaman sollamakta olan bir aracın araya girebileceği kadar büyük bir mesafe bırakmalısınız?,A. Eğer benim istikametimde sadece tek bir şerit varsa; B. Eğer sollamak yasaksa; C. Eğer benim istikametimde birden fazla şerit varsa,A. Eğer benim istikametimde sadece tek bir şerit varsa,"Sadece bir şerit senin yönünde mevcut ise, bir sollama araç kesebilir kadar büyük mesafe tutmalı. - If only one lane is available in your direction, you should keep a distance so great that an overtaking vehicle may cut. - Wenn in deiner Fahrtrichtung nur ein Fahrstreifen vorhanden ist, solltest du einen so großen Abstand einhalten, dass ein überholendes Fahrzeug einscheren könnte.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-302
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-303,2.2.04-303,4 Puan,Otobanda saatte 80 km hızla bir ağır vasıta (izin verilen toplam ağırlığı 12 ton) sürmektesiniz. Neye dikkat etmelisiniz?,A. - Önümde gitmekte olan araçla aramdaki mesafenin en az 50 m olmasına dikkat etmeliyim; B. - Aracımın hızının artmamasına dikkat etmeliyim; C. - Önümde gitmekte olan araçla aramdaki mesafenin göstergedeki hızın metre cinsinden yarısı kadar olmasına dikkat etmeliyim,A. - Önümde gitmekte olan araçla aramdaki mesafenin en az 50 m olmasına dikkat etmeliyim; B. - Aracımın hızının artmamasına dikkat etmeliyim,"kamyon (12 t izin verilen toplam ağırlık) ile 80 km / saat hızda karayolu üzerinde bir hızda olmalıdır, minimum mesafe 50 metredir. Emin de oran aracınızı artmaz olun. - With your truck (12 t permissible total weight) should be at a speed on the highway at 80 km / h, the minimum distance is 50 m. Please make sure also that the rate does not increase your vehicle. - Mit deinem Lkw (12 t zulässige Gesamtmasse) sollte bei einer Geschwindigkeit auf der Autobahn mit 80 km/h der Mindestabstand 50 m betragen. Bitte achte auch darauf das sich die Geschwindigkeit deines Fahrzeugs nicht erhöht.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-303
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-304,2.2.04-304,3 Puan,Şehir dışındaki bir yolda sizin istikametinizde sadece tek bir şerit var. Burada hangi ağır vasıtalar önlerindeki araçlarla aralarında sollamakta olan bir aracın girebileceği kadar mesafe bırakmak zorundadırlar?,,"3,5 ","3,5 ton izin kitlesi üzerinde Ağır önceki araçtan Reeve can bir sollama araç bu kadar büyük bir mesafe olmalıdır. - Trucks over 3.5 t permissible mass should have such a large distance from the preceding vehicle, an overtaking vehicle that can Reeve. - Lkws über 3,5 t zulässige Gesamtmasse sollten einen so großen Abstand zum vorausfahrenden Fahrzeug haben, dass ein überholendes Fahrzeug einscheren kann.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-304
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-305,2.2.04-305,3 Puan,Otoyolda izin verilen toplam ağırlığı 4 ton olan bir ağır vasıta ile saatte 60 km hızla gidiyorsunuz. Önünüzdeki araçla aranızda ne kadar mesafe bırakmalısınız?,,50 ,"Eğer 60 km / h bir karayolu üzerinde 4 t izin verilen maksimum ağırlığı olan bir araç geçtiğinde uyması gereken en az 50 m. - At least 50 m you should adhere to when you pass a vehicle that is of 4 t maximum permissible weight on a highway at 60 km / h run. - Mindestens 50 m solltest du einhalten, wenn du ein Fahrzeug führst, welches von 4 t zulässiger Gesamtmasse auf einer Autobahn mit 60 km/h gefahren wird.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-305
Tema 2.2.,Trafikte Davranis,2.2.04 Bölüm,Mesafe,2.2.04-306,2.2.04-306,3 Puan,Meskun bölgeler dışında hangi motorlu taşıtlar kural olarak önlerindeki araçlarla aralarında sollamakta olan bir aracın girebileceği kadar mesafe bırakmak zorundadırlar?,"A. İzin verilen toplam ağırlığı 3,5 tonun üzerinde olan ağır vasıtalar; B. 7 metreden uzun araç kombinasyonları; C. İzin verilen toplam ağırlığı 3,5 tona kadar olan ağır vasıtalar","A. İzin verilen toplam ağırlığı 3,5 tonun üzerinde olan ağır vasıtalar; B. 7 metreden uzun araç kombinasyonları","Burada sözde Einscherabstand bahseder. Bu, daha fazla 7 m 'den olan fazla 3.5t izin verilen en yüksek ağırlık ve araç kombinasyonlarının kamyonlar için de geçerlidir. 3.5 tona kadar bir motorlu taşıtın, bu dış kentsel alanlar genellikle gerekli değildir. - Here we speak of the so-called Einscherabstand. This is true for trucks of over 3.5t maximum permissible weight and vehicle combinations which are more than 7 m. In a motor vehicle up to 3.5 tons, this is not necessary outside urban areas generally. - Hier sprechen wir vom sogenannten Einscherabstand. Dieser gilt für Lastkraftwagen über 3,5 t zulässiger Gesamtmasse und Fahrzeugkombinationen die länger als 7 m sind.  Bei einem Kfz bis 3,5 t ist dies außerhalb geschlossener Ortschaften in der Regel nicht nötig.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.2.-trafikte-davranis/2.2.04-mesafe/2.2.04-306
